2021-06-11 14:37:02.419227:agent 3, episode 69: step 200, max height 0.22780282197532875, paths: [1, 2, 0, 0, 0, 1, 0, 2, 1, 1, 1, 0, 1, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 2, 0, 0, 2, 2, 0, 1, 0, 2, 2, 0, 0, 2, 1, 2, 0, 2, 2, 0, 1, 2, 1, 2, 2, 2, 0, 0, 1, 1, 0, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 2, 0, 0, 0, 2, 2, 2, 1, 2, 0, 0, 0, 1, 0, 2, 1, 1, 2, 0, 2, 1, 0, 0, 1, 0, 0, 2, 1, 2, 1, 0, 0, 1, 1, 0, 1, 2, 2, 2, 2, 1, 0, 2, 0, 2, 0, 0, 0, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 0, 2, 2, 0, 2, 1, 1, 1, 2, 1, 0, 0, 1, 1, 0, 2, 0, 0, 2, 0, 1, 1, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0]
2021-06-11 14:37:07.057338:agent 0, episode 70: step 200, max height 0.3753634386094662, paths: [1, 2, 2, 1, 0, 0, 1, 1, 1, 2, 1, 2, 1, 2, 0, 0, 0, 2, 1, 0, 2, 0, 0, 1, 1, 1, 0, 1, 0, 0, 2, 1, 1, 2, 0, 2, 0, 1, 2, 1, 0, 2, 0, 2, 2, 0, 2, 1, 2, 1, 2, 0, 0, 0, 1, 0, 2, 2, 0, 1, 2, 2, 0, 1, 2, 2, 0, 0, 0, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 0, 2, 2, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 2, 1, 1, 1, 1, 1, 0, 0, 2, 0, 2, 0, 0, 2, 1, 2, 2, 0, 2, 2, 0, 0, 1, 1, 1, 2, 1, 2, 1, 0, 2, 1, 2, 0, 1, 1, 1, 1, 0, 2, 2, 0, 2, 1, 0, 2, 0, 2, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 2, 0, 0, 0, 2, 2, 1, 0, 0, 1, 0, 2, 2, 0, 0, 1, 0, 1, 2, 0, 2, 2, 2, 0, 1, 2, 0, 0, 0, 0, 2, 0, 2, 1, 0, 1, 1, 1, 1, 1, 2]
2021-06-11 14:37:14.917411:agent 4, episode 71: step 200, max height 0.18542717989765656, paths: [0, 1, 2, 0, 0, 2, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 2, 0, 1, 0, 1, 1, 2, 1, 0, 2, 1, 2, 0, 0, 1, 1, 2, 2, 2, 0, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 0, 2, 0, 1, 0, 2, 0, 1, 2, 1, 0, 2, 2, 0, 0, 0, 1, 0, 2, 1, 2, 1, 0, 2, 1, 2, 1, 1, 2, 2, 1, 0, 2, 2, 1, 0, 0, 0, 1, 1, 2, 0, 0, 2, 2, 0, 0, 0, 0, 1, 1, 2, 0, 0, 1, 2, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 1, 0, 2, 2, 2, 0, 1, 0, 0, 2, 2, 1, 1, 0, 2, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 2, 2, 2, 2, 0, 0, 1, 0, 1, 2, 1, 0, 2, 1, 1, 0, 2, 0, 1, 2, 0, 1, 1, 1, 1, 1]
2021-06-11 14:37:18.660420:agent 5, episode 72: step 200, max height 0.13631268788362294, paths: [2, 2, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 2, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 2, 0, 2, 0, 0, 0, 2, 1, 0, 1, 0, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 2, 2, 1, 0, 2, 0, 0, 0, 0, 0, 2, 2, 0, 1, 1, 2, 1, 0, 1, 0, 0, 2, 2, 1, 2, 2, 2, 2, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 2, 2, 0, 0, 1, 1, 0, 2, 2, 1, 1, 1, 2, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 2, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 2, 1, 0, 1, 1, 2, 0, 2, 1, 0, 0, 0, 2, 1, 2, 0, 1, 0, 1, 1, 2, 0, 1, 0, 1, 2, 0, 0, 1, 2, 2, 1, 1, 2]
2021-06-11 14:37:23.794712:agent 7, episode 73: step 200, max height 0.2349643905353137, paths: [0, 2, 2, 0, 1, 2, 1, 2, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 2, 0, 2, 2, 1, 0, 0, 0, 1, 2, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 1, 0, 0, 0, 0, 2, 1, 0, 2, 2, 0, 1, 0, 0, 0, 1, 1, 0, 2, 1, 2, 0, 1, 1, 0, 1, 1, 2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 2, 2, 1, 0, 2, 1, 2, 0, 2, 2, 2, 2, 0, 0, 1, 1, 0, 0, 2, 2, 1, 1, 0, 0, 1, 1, 1, 0, 2, 2, 2, 1, 0, 2, 2, 0, 1, 2, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 2, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 2, 2, 1, 1, 0, 1, 0, 0, 2, 2, 0, 2, 0, 2, 1, 0, 2, 0, 1, 1, 2, 0, 0, 0, 0, 2, 1, 1, 2, 2]
2021-06-11 14:37:26.725083:agent 1, episode 74: step 200, max height 0.30641552819972295, paths: [2, 1, 2, 0, 0, 2, 0, 2, 0, 2, 1, 2, 0, 1, 2, 0, 2, 2, 0, 1, 1, 1, 1, 0, 2, 1, 0, 1, 2, 0, 0, 0, 2, 1, 1, 0, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 0, 1, 0, 1, 0, 2, 0, 2, 1, 2, 1, 0, 2, 2, 2, 0, 0, 1, 2, 2, 1, 1, 1, 2, 0, 1, 1, 1, 2, 1, 2, 1, 0, 1, 0, 0, 2, 2, 2, 1, 2, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 2, 1, 0, 2, 0, 1, 0, 0, 1, 0, 1, 2, 0, 2, 2, 0, 1, 1, 2, 0, 1, 0, 0, 1, 1, 0, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 2, 2, 0, 1, 2, 1, 2, 0, 2, 1, 2, 2, 1, 1, 0, 0, 2, 1, 0, 1, 1, 1, 2, 1, 0, 0, 1, 0, 1, 1, 0, 2, 2, 0, 0, 0, 0, 1, 2, 1, 1, 2, 1, 2, 2, 0, 0, 2, 0, 2, 0, 1, 0, 0, 2, 1, 2, 1, 1, 2, 2]
2021-06-11 14:37:26.922554:agent 6, episode 75: step 200, max height 0.1270985642486363, paths: [1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 0, 0, 1, 0, 1, 0, 2, 1, 1, 1, 2, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 2, 1, 0, 0, 2, 2, 1, 1, 2, 2, 0, 0, 1, 1, 2, 0, 0, 2, 1, 1, 1, 1, 0, 0, 1, 0, 2, 0, 1, 1, 0, 2, 1, 2, 1, 0, 0, 0, 1, 2, 2, 1, 0, 2, 1, 2, 2, 0, 1, 2, 2, 0, 0, 1, 2, 1, 0, 2, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 2, 0, 2, 2, 0, 0, 0, 2, 0, 2, 1, 0, 1, 1, 1, 0, 0, 2, 0, 0, 1, 2, 1, 0, 1, 1, 1, 0, 1, 1, 0, 2, 2, 1, 0, 2, 0, 2, 0, 2, 2, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 0, 2, 0, 2, 2, 0, 2, 0, 1, 0, 2, 1, 2, 2, 0, 1, 1, 0, 1, 2, 2, 1, 2, 2, 0, 2, 1, 1, 2, 0, 1, 0, 0, 2, 1, 2, 0, 2, 2, 1, 0, 1, 0, 0]
2021-06-11 14:37:30.117551:agent 2, episode 76: step 200, max height 0.21054146055843737, paths: [1, 2, 1, 1, 1, 0, 1, 2, 0, 0, 0, 1, 1, 0, 2, 1, 1, 0, 1, 2, 0, 1, 2, 0, 1, 1, 1, 2, 2, 0, 1, 1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 2, 1, 0, 1, 2, 0, 0, 0, 0, 1, 2, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 1, 2, 1, 1, 0, 2, 0, 2, 1, 1, 0, 1, 0, 2, 2, 1, 2, 2, 0, 2, 2, 1, 1, 2, 0, 1, 0, 0, 2, 0, 1, 2, 2, 0, 0, 2, 1, 2, 1, 2, 1, 0, 1, 0, 2, 1, 2, 2, 1, 0, 1, 2, 0, 2, 0, 1, 2, 0, 1, 2, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 2, 0, 2, 1, 0, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 0, 0, 1, 0, 0, 2, 1, 0, 1, 2, 0, 2, 0, 1, 0, 1]
2021-06-11 14:37:32.086424:agent 3, episode 77: step 200, max height 0.12395173266667592, paths: [1, 0, 0, 0, 1, 0, 1, 2, 2, 0, 1, 1, 2, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 2, 1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 1, 1, 1, 2, 1, 0, 0, 1, 2, 1, 2, 1, 0, 0, 0, 0, 1, 0, 1, 2, 0, 2, 2, 2, 2, 0, 0, 1, 1, 0, 2, 0, 2, 2, 0, 0, 1, 2, 0, 1, 2, 1, 0, 0, 0, 2, 2, 1, 2, 1, 2, 0, 2, 2, 2, 0, 0, 1, 0, 2, 1, 1, 0, 1, 2, 1, 0, 1, 1, 1, 2, 1, 1, 1, 0, 0, 1, 0, 1, 2, 0, 0, 0, 2, 2, 1, 1, 0, 1, 0, 0, 1, 2, 1, 0, 0, 2, 1, 0, 1, 1, 2, 0, 0, 1, 2, 0, 1, 2, 2, 2, 0, 0, 2, 2, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 1, 1, 2, 0, 0, 2, 2, 0, 1, 0, 2, 1, 2, 1, 2, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 2, 2, 0, 2, 1, 0, 2, 0, 1, 1, 0, 0]
2021-06-11 14:37:36.708611:agent 0, episode 78: step 200, max height 0.10013232069252598, paths: [0, 0, 0, 1, 2, 1, 2, 0, 0, 2, 1, 0, 0, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 0, 1, 2, 1, 2, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 1, 0, 0, 2, 2, 0, 1, 2, 0, 1, 2, 2, 1, 0, 2, 0, 1, 0, 0, 2, 0, 2, 1, 2, 2, 1, 1, 1, 2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 1, 1, 0, 0, 2, 0, 2, 1, 2, 0, 0, 1, 1, 2, 0, 0, 1, 0, 1, 1, 0, 2, 0, 1, 2, 0, 2, 2, 2, 2, 1, 1, 2, 2, 0, 0, 0, 1, 2, 2, 0, 0, 1, 2, 1, 1, 0, 1, 0, 0, 0, 2, 0, 2, 0, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 2, 2, 1, 0, 2, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 1, 0, 2, 0, 2, 0, 1, 2, 1, 2]
2021-06-11 14:37:44.367761:agent 4, episode 79: step 200, max height 0.10107334294161663, paths: [2, 2, 0, 1, 2, 0, 2, 2, 0, 1, 1, 2, 2, 1, 1, 0, 0, 2, 0, 1, 2, 2, 2, 1, 0, 2, 1, 1, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 1, 1, 1, 0, 2, 1, 1, 0, 0, 0, 1, 0, 0, 2, 0, 2, 1, 1, 2, 1, 1, 1, 0, 1, 0, 2, 1, 0, 1, 0, 2, 0, 1, 2, 1, 0, 0, 2, 2, 2, 0, 0, 2, 0, 0, 2, 1, 0, 1, 0, 0, 0, 2, 2, 1, 2, 0, 1, 1, 0, 0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 2, 0, 2, 1, 0, 0, 2, 1, 2, 1, 0, 0, 2, 2, 2, 0, 0, 0, 1, 0, 1, 2, 0, 1, 1, 1, 1, 0, 0, 2, 2, 0, 1, 1, 0, 1, 1, 1, 1, 2, 0, 0, 0, 2, 1, 0, 0, 2, 1, 1, 0, 1, 1, 0, 0, 1, 2, 2, 1, 2, 1, 1, 1, 0, 2, 2, 2, 2, 2, 0, 1, 0, 2, 0, 2, 2, 0, 1, 2, 0, 1, 1, 0, 2, 2, 0, 1, 0, 1]
2021-06-11 14:37:49.369445:agent 5, episode 80: step 200, max height 0.12053772118422401, paths: [0, 0, 2, 1, 0, 2, 1, 0, 1, 0, 0, 2, 1, 0, 1, 1, 2, 2, 0, 1, 1, 1, 0, 1, 0, 2, 2, 2, 2, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 1, 1, 0, 0, 2, 0, 2, 1, 1, 2, 0, 0, 1, 1, 2, 0, 2, 1, 1, 0, 0, 0, 2, 1, 2, 0, 1, 2, 2, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 1, 0, 1, 0, 0, 2, 2, 0, 1, 0, 2, 2, 1, 2, 1, 1, 0, 2, 1, 2, 1, 2, 0, 2, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 2, 0, 1, 0, 2, 1, 0, 0, 2, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 1, 2, 1, 0, 2, 1, 2, 0, 0, 2, 2, 1, 1, 1, 0, 1, 1, 0, 2, 1, 0, 1, 1, 1, 1, 2, 0, 2, 2, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 1, 2, 1, 2, 2, 0, 0, 1, 2, 2, 0, 1]
2021-06-11 14:37:52.341501:agent 7, episode 81: step 200, max height 0.12759637594380446, paths: [0, 0, 2, 0, 1, 2, 1, 0, 2, 2, 2, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 0, 2, 0, 0, 1, 0, 0, 2, 2, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 1, 2, 0, 1, 0, 1, 1, 1, 2, 1, 1, 0, 2, 1, 0, 0, 0, 2, 0, 2, 1, 1, 1, 2, 0, 1, 0, 1, 2, 0, 1, 2, 2, 2, 1, 0, 0, 1, 1, 1, 0, 1, 2, 1, 2, 2, 2, 0, 1, 0, 2, 1, 0, 1, 1, 0, 0, 1, 1, 1, 2, 1, 1, 0, 1, 1, 1, 0, 1, 2, 0, 1, 2, 2, 0, 0, 0, 2, 0, 1, 1, 2, 2, 1, 1, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 2, 0, 2, 1, 0, 1, 0, 1, 0, 2, 2, 1, 2, 0, 1, 1, 1, 1, 2, 1, 1, 0, 0, 2, 2, 2, 1, 1, 0, 1, 0, 0, 2, 1, 1, 0, 2, 2, 0, 0, 1, 2, 0, 2, 0, 2, 1, 1, 2, 0, 2]
2021-06-11 14:37:53.535396:agent 6, episode 82: step 200, max height 0.12660013130200254, paths: [0, 1, 2, 0, 2, 2, 1, 1, 1, 0, 1, 2, 1, 2, 2, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 2, 1, 2, 0, 0, 2, 1, 0, 1, 2, 1, 1, 0, 1, 1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 2, 0, 1, 1, 1, 1, 2, 2, 0, 1, 1, 1, 2, 1, 2, 0, 0, 0, 1, 2, 2, 1, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 1, 0, 2, 2, 2, 1, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 1, 1, 1, 2, 1, 1, 0, 1, 2, 0, 0, 2, 2, 0, 1, 2, 1, 2, 0, 0, 0, 2, 2, 0, 2, 1, 0, 2, 0, 2]
2021-06-11 14:37:55.537169:agent 1, episode 83: step 200, max height 0.18431841636776036, paths: [2, 0, 0, 1, 0, 2, 1, 1, 1, 1, 1, 0, 2, 1, 2, 0, 0, 0, 1, 1, 0, 2, 1, 2, 0, 0, 0, 2, 2, 0, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0, 0, 1, 0, 2, 1, 0, 2, 1, 2, 0, 0, 1, 2, 0, 1, 2, 0, 0, 1, 1, 0, 2, 0, 2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 2, 0, 2, 1, 0, 1, 1, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 0, 0, 2, 0, 1, 2, 1, 0, 2, 0, 1, 2, 0, 2, 1, 2, 1, 0, 2, 2, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 1, 0, 2, 0, 0, 1, 2, 1, 1, 2, 1, 0, 2, 1, 1, 0, 0, 0, 1, 1, 2, 0, 2, 0, 1, 0, 1, 1, 0, 1, 2, 0, 0, 2, 0, 1, 1, 0, 2, 1, 0, 1, 1, 0, 1, 1, 2, 0, 1, 2, 0, 2, 2, 2, 0, 1, 2, 0, 2, 2, 2, 0, 0, 1, 2, 0, 2, 1, 1, 0, 1, 0]
2021-06-11 14:37:58.155186:agent 2, episode 84: step 200, max height 0.1314531256113428, paths: [0, 2, 1, 0, 2, 2, 2, 2, 0, 0, 1, 1, 0, 0, 2, 0, 1, 1, 1, 2, 1, 0, 1, 2, 1, 1, 0, 0, 1, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 1, 1, 1, 0, 0, 0, 1, 0, 2, 1, 2, 0, 1, 1, 0, 2, 1, 1, 1, 1, 2, 1, 1, 2, 0, 1, 0, 2, 0, 2, 2, 0, 0, 1, 1, 0, 2, 1, 0, 0, 1, 2, 0, 0, 0, 1, 0, 1, 2, 2, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 1, 0, 1, 1, 2, 1, 2, 1, 0, 1, 0, 0, 0, 0, 1, 2, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 1, 0, 0, 0, 1, 1, 2, 1, 2, 2, 2, 1, 1, 0, 2, 0, 0, 1, 1, 1, 0, 0, 2, 1, 0, 2, 1, 2, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 2, 2, 0, 1, 2, 1, 2, 2, 1, 2, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 2, 1, 1, 0, 2, 2, 1]
2021-06-11 14:38:00.125946:agent 3, episode 85: step 200, max height 0.1803101899055325, paths: [1, 0, 2, 2, 1, 1, 2, 0, 2, 0, 1, 0, 0, 0, 2, 0, 1, 1, 1, 0, 1, 1, 1, 2, 2, 0, 1, 2, 2, 0, 0, 1, 2, 2, 2, 0, 0, 0, 2, 1, 1, 1, 0, 2, 0, 1, 0, 1, 1, 0, 0, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 2, 2, 1, 2, 1, 1, 2, 0, 1, 0, 0, 2, 0, 2, 0, 2, 1, 2, 2, 2, 2, 0, 2, 0, 2, 1, 1, 1, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 2, 0, 1, 2, 1, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 1, 0, 1, 2, 1, 0, 0, 1, 0, 1, 2, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 2, 0, 1, 2, 0, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 2, 1, 1, 1, 0, 1, 2, 0, 1, 2, 0, 1, 0, 0, 1, 0, 2, 0, 0, 2, 1, 1, 2, 2, 1, 1, 0, 1, 2, 0, 1, 1, 0, 2, 2, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1, 1]
2021-06-11 14:38:04.247400:agent 0, episode 86: step 200, max height 0.3036793882212452, paths: [1, 0, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 2, 0, 0, 2, 2, 1, 1, 2, 2, 2, 1, 1, 0, 2, 2, 2, 1, 1, 0, 2, 0, 1, 0, 1, 0, 2, 1, 0, 2, 1, 1, 2, 0, 1, 0, 0, 1, 1, 0, 2, 0, 1, 1, 0, 1, 0, 1, 1, 2, 0, 1, 0, 2, 1, 0, 1, 2, 2, 1, 1, 1, 1, 2, 2, 0, 1, 2, 0, 0, 1, 0, 1, 2, 2, 0, 0, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 0, 1, 1, 0, 2, 1, 2, 2, 2, 0, 0, 1, 2, 2, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 2, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 2, 2, 1, 2, 2, 0, 2, 1, 0, 1, 0, 0, 1, 2, 0, 1, 0, 2, 2, 0, 1, 0, 0, 1, 1, 0, 2, 1, 0, 2, 1, 0, 0, 1, 0, 1, 2, 0, 2]
2021-06-11 14:38:14.605474:agent 4, episode 87: step 200, max height 0.29290281507027627, paths: [0, 0, 1, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 1, 1, 0, 1, 0, 1, 0, 1, 0, 2, 1, 1, 2, 0, 2, 2, 0, 2, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 2, 0, 1, 0, 2, 1, 2, 2, 1, 0, 1, 0, 1, 2, 1, 2, 0, 2, 0, 2, 0, 2, 1, 1, 0, 1, 0, 2, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 2, 1, 0, 2, 2, 2, 0, 0, 0, 1, 0, 2, 1, 2, 2, 1, 0, 1, 1, 0, 1, 2, 0, 1, 0, 0, 0, 2, 2, 0, 0, 1, 1, 0, 2, 2, 2, 0, 0, 0, 2, 1, 2, 2, 2, 0, 0, 0, 1, 0, 0, 2, 1, 2, 2, 2, 2, 1, 1, 0, 2, 2, 2, 0, 1, 1, 2, 1, 1, 2, 1, 2, 1, 0, 0, 2, 1, 0, 0, 2, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 1, 2, 2, 1, 0, 2, 2, 2, 1, 0, 0, 0, 1, 2, 2]
2021-06-11 14:38:18.581377:agent 5, episode 88: step 200, max height 0.12468284911700378, paths: [1, 0, 1, 0, 0, 0, 0, 2, 1, 2, 0, 0, 1, 1, 2, 2, 2, 1, 1, 2, 1, 0, 1, 2, 1, 2, 0, 1, 0, 1, 2, 1, 0, 1, 2, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 1, 1, 0, 2, 2, 0, 2, 1, 0, 0, 2, 0, 1, 2, 1, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 0, 1, 1, 2, 2, 1, 1, 1, 1, 0, 2, 0, 2, 1, 1, 1, 0, 1, 1, 1, 1, 0, 2, 1, 1, 2, 0, 0, 1, 0, 1, 2, 0, 0, 1, 1, 0, 2, 2, 0, 2, 2, 0, 0, 0, 0, 2, 1, 2, 0, 0, 1, 1, 1, 1, 2, 1, 0, 0, 2, 0, 0, 2, 1, 0, 0, 2, 0, 1, 0, 0, 1, 1, 0, 2, 2, 2, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 2, 2, 1, 2, 2, 1, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0, 2, 2, 0, 2, 0, 2, 0, 0, 2, 2, 0, 0, 1, 1, 0, 1, 1]
2021-06-11 14:38:20.490275:agent 6, episode 89: step 200, max height 0.29531171366766673, paths: [0, 1, 2, 1, 1, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 1, 2, 0, 1, 0, 0, 1, 1, 2, 1, 1, 0, 1, 2, 0, 1, 1, 2, 1, 2, 1, 1, 0, 1, 1, 0, 2, 1, 1, 0, 0, 0, 0, 1, 1, 2, 1, 2, 1, 0, 1, 1, 2, 0, 1, 0, 0, 2, 2, 0, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1, 2, 1, 1, 0, 2, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 2, 1, 1, 2, 0, 1, 0, 1, 1, 2, 1, 1, 2, 1, 1, 0, 0, 1, 2, 2, 2, 1, 2, 1, 2, 0, 0, 1, 2, 0, 0, 2, 0, 2, 0, 1, 2, 1, 0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 2, 2, 1, 2, 1, 0, 1, 1, 2, 1, 0, 2, 0, 2, 0, 0, 1, 0, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 2, 1, 0]
